Accident_ID,Date,Time,State,City,Latitude,Longitude,Road_Type,Weather_Condition,Lighting_Condition,Primary_Cause,Vehicle_Type,Severity,Fatalities,Injuries
ACC0547,2024-08-31,15:40,Sikkim,Gangtok,11.7159,70.5138,National Highway,Clear,Daylight,Mechanical Failure,Car / Sedan,Moderate,0,4
ACC0548,2024-09-01,14:59,Karnataka,Bengaluru,28.0099,92.3941,City Road,Clear,Daylight,Mechanical Failure,Auto Rickshaw,Moderate,0,2
ACC0549,2024-09-01,06:07,Telangana,Hyderabad,23.593,85.7709,Expressway,Rainy,Daylight,Drunk Driving,SUV,Severe / Fatal,2,0
ACC0550,2024-09-01,07:43,Gujarat,Ahmedabad,30.9517,71.9756,Expressway,Cloudy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC0551,2024-09-01,00:01,Mizoram,Aizawl,23.5888,71.3749,City Road,Clear,Darkness,Overspeeding,Truck / Commercial,Moderate,1,3
ACC0552,2024-09-02,17:15,Punjab,Ludhiana,33.2837,94.6244,City Road,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,4
ACC0553,2024-09-02,20:23,Goa,Panaji,24.5157,87.7722,National Highway,Clear,Darkness,Drunk Driving,Two-Wheeler,Moderate,1,2
ACC0554,2024-09-02,06:31,Madhya Pradesh,Bhopal,24.7794,92.3347,State Highway,Clear,Daylight,Distracted Driving,Truck / Commercial,Minor,0,1
ACC0555,2024-09-03,07:38,Kerala,Thiruvananthapuram,33.9983,93.7509,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC0556,2024-09-03,18:28,Kerala,Thiruvananthapuram,20.1817,84.9955,National Highway,Rainy,Twilight,Distracted Driving,Two-Wheeler,Severe / Fatal,2,3
ACC0557,2024-09-03,19:11,Goa,Panaji,12.3132,83.4472,City Road,Cloudy,Twilight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0558,2024-09-04,10:55,Manipur,Imphal,9.2405,80.9672,City Road,Cloudy,Daylight,Weather Conditions,Car / Sedan,Minor,0,1
ACC0559,2024-09-05,02:30,Nagaland,Kohima,30.45,77.733,Rural Road,Clear,Darkness,Overspeeding,Car / Sedan,Minor,0,1
ACC0560,2024-09-05,01:37,Maharashtra,Mumbai,26.513,81.086,Expressway,Foggy,Darkness,Distracted Driving,Two-Wheeler,Moderate,0,4
ACC0561,2024-09-06,13:35,Telangana,Hyderabad,28.9591,90.7556,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,5
ACC0562,2024-09-06,10:22,Rajasthan,Jaipur,14.6186,85.8548,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,3,0
ACC0563,2024-09-06,00:22,Punjab,Ludhiana,12.382,94.1369,City Road,Clear,Darkness,Distracted Driving,Auto Rickshaw,Moderate,0,4
ACC0564,2024-09-06,14:10,Manipur,Imphal,8.8247,81.3363,Expressway,Rainy,Daylight,Overspeeding,Truck / Commercial,Moderate,1,3
ACC0565,2024-09-06,00:53,Meghalaya,Shillong,18.6372,86.0021,Expressway,Clear,Darkness,Weather Conditions,Two-Wheeler,Moderate,0,2
ACC0566,2024-09-07,16:57,West Bengal,Kolkata,25.6256,86.6923,City Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC0567,2024-09-07,08:16,Maharashtra,Mumbai,19.8535,85.5634,City Road,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,2
ACC0568,2024-09-07,01:47,Karnataka,Bengaluru,21.1743,88.7251,City Road,Clear,Darkness,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0569,2024-09-07,14:53,Uttarakhand,Dehradun,34.8014,75.4669,National Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,1
ACC0570,2024-09-07,10:44,Madhya Pradesh,Bhopal,18.5691,83.3024,City Road,Foggy,Daylight,Drunk Driving,SUV,Minor,0,2
ACC0571,2024-09-08,20:05,Manipur,Imphal,23.4085,71.6704,City Road,Clear,Darkness,Drunk Driving,SUV,Moderate,1,2
ACC0572,2024-09-09,13:18,Meghalaya,Shillong,31.2827,79.6586,National Highway,Clear,Daylight,Distracted Driving,SUV,Moderate,1,1
ACC0573,2024-09-09,08:01,Odisha,Bhubaneswar,19.979,82.5985,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0574,2024-09-10,15:24,Tripura,Agartala,26.5649,87.2884,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0575,2024-09-10,08:03,Punjab,Ludhiana,33.581,95.7901,Rural Road,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0576,2024-09-10,18:10,Tamil Nadu,Chennai,36.126,85.8186,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0577,2024-09-11,09:54,Haryana,Gurugram,12.6945,89.8924,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0578,2024-09-11,13:36,Maharashtra,Mumbai,35.4564,83.1286,National Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Moderate,0,1
ACC0579,2024-09-11,02:49,Uttarakhand,Dehradun,22.7698,86.772,City Road,Clear,Darkness,Weather Conditions,Two-Wheeler,Moderate,0,1
ACC0580,2024-09-12,10:13,Haryana,Gurugram,15.9407,70.7216,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0581,2024-09-12,17:54,Himachal Pradesh,Shimla,21.8068,75.9502,National Highway,Clear,Daylight,Fatigue,Truck / Commercial,Moderate,1,1
ACC0582,2024-09-12,17:14,Uttarakhand,Dehradun,37.017,79.0128,State Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Minor,0,2
ACC0583,2024-09-13,07:41,West Bengal,Kolkata,22.7844,82.1661,Rural Road,Cloudy,Daylight,Mechanical Failure,Two-Wheeler,Minor,0,1
ACC0584,2024-09-13,07:14,Sikkim,Gangtok,17.9995,70.001,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,2
ACC0585,2024-09-13,17:43,Punjab,Ludhiana,26.8953,72.6907,National Highway,Clear,Daylight,Distracted Driving,SUV,Moderate,0,4
ACC0586,2024-09-13,19:13,Punjab,Ludhiana,15.4123,76.5892,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Minor,0,1
ACC0587,2024-09-14,05:17,Maharashtra,Mumbai,10.6152,96.3887,State Highway,Clear,Twilight,Overspeeding,Car / Sedan,Minor,0,1
ACC0588,2024-09-14,11:41,Maharashtra,Mumbai,12.1633,78.1434,Rural Road,Cloudy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC0589,2024-09-14,08:26,Meghalaya,Shillong,12.1389,82.4382,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,2
ACC0590,2024-09-15,18:32,Uttarakhand,Dehradun,12.8356,74.2888,Expressway,Clear,Twilight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0591,2024-09-15,04:01,Rajasthan,Jaipur,12.4538,86.1072,National Highway,Clear,Darkness,Weather Conditions,Truck / Commercial,Moderate,0,3
ACC0592,2024-09-15,07:55,Himachal Pradesh,Shimla,27.1135,76.6995,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC0593,2024-09-17,16:49,Mizoram,Aizawl,13.7109,74.5993,City Road,Rainy,Daylight,Weather Conditions,Two-Wheeler,Moderate,1,1
ACC0594,2024-09-17,02:49,Meghalaya,Shillong,18.4935,83.4223,Expressway,Clear,Darkness,Overspeeding,Two-Wheeler,Severe / Fatal,1,3
ACC0595,2024-09-18,12:43,Uttar Pradesh,Lucknow,34.5862,68.8569,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0596,2024-09-18,11:00,Kerala,Thiruvananthapuram,22.2397,68.9184,State Highway,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,1
ACC0597,2024-09-18,08:30,Jharkhand,Ranchi,27.8927,74.9435,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC0598,2024-09-19,10:58,Sikkim,Gangtok,13.4317,69.7466,State Highway,Foggy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC0599,2024-09-20,12:08,Chhattisgarh,Raipur,14.0148,71.7787,Rural Road,Clear,Daylight,Weather Conditions,Truck / Commercial,Moderate,0,4
ACC0600,2024-09-21,06:41,Arunachal Pradesh,Itanagar,9.5934,78.3575,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,3
ACC0601,2024-09-22,13:11,Uttarakhand,Dehradun,13.3329,91.5737,National Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,1
ACC0602,2024-09-23,17:38,Assam,Guwahati,16.5348,85.0034,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,2
ACC0603,2024-09-24,16:51,Uttar Pradesh,Lucknow,13.5687,83.311,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC0604,2024-09-24,06:00,Odisha,Bhubaneswar,10.9901,77.0644,National Highway,Clear,Daylight,Fatigue,SUV,Moderate,0,2
ACC0605,2024-09-25,06:14,Rajasthan,Jaipur,11.9226,95.255,Rural Road,Clear,Daylight,Fatigue,Car / Sedan,Minor,0,2
ACC0606,2024-09-25,08:16,Goa,Panaji,21.8547,80.0149,National Highway,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,4
ACC0607,2024-09-26,09:38,Telangana,Hyderabad,14.4249,71.1821,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC0608,2024-09-26,10:51,Haryana,Gurugram,19.0367,86.2864,National Highway,Cloudy,Daylight,Overspeeding,Auto Rickshaw,Severe / Fatal,3,1
ACC0609,2024-09-27,15:19,Meghalaya,Shillong,23.0998,71.9444,City Road,Clear,Daylight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC0610,2024-09-27,02:45,Haryana,Gurugram,28.5595,78.5389,Rural Road,Clear,Darkness,Drunk Driving,Truck / Commercial,Moderate,0,3
ACC0611,2024-09-27,01:45,Bihar,Patna,9.5479,83.1612,National Highway,Clear,Darkness,Distracted Driving,Two-Wheeler,Severe / Fatal,2,5
ACC0612,2024-09-27,10:41,Rajasthan,Jaipur,31.7428,93.6153,Rural Road,Clear,Daylight,Weather Conditions,Auto Rickshaw,Moderate,0,2
ACC0613,2024-09-27,15:17,Gujarat,Ahmedabad,26.7347,82.7661,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0614,2024-09-27,07:27,Arunachal Pradesh,Itanagar,10.7874,88.7144,Rural Road,Rainy,Daylight,Weather Conditions,Car / Sedan,Moderate,0,4
ACC0615,2024-09-28,15:57,Uttar Pradesh,Lucknow,33.9085,96.9953,City Road,Clear,Daylight,Distracted Driving,Truck / Commercial,Minor,0,1
ACC0616,2024-09-28,07:24,Gujarat,Ahmedabad,35.2895,72.4474,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,2
ACC0617,2024-09-28,18:54,Gujarat,Ahmedabad,10.1835,76.5298,National Highway,Clear,Twilight,Mechanical Failure,Car / Sedan,Moderate,0,2
ACC0618,2024-09-28,18:22,Assam,Guwahati,16.4848,79.9454,State Highway,Clear,Twilight,Distracted Driving,Auto Rickshaw,Moderate,0,4
ACC0619,2024-09-28,08:29,Jharkhand,Ranchi,31.9411,80.7221,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,1
ACC0620,2024-09-28,07:16,Maharashtra,Mumbai,30.2492,80.4141,National Highway,Rainy,Daylight,Overspeeding,SUV,Severe / Fatal,1,5
ACC0621,2024-09-28,10:13,Punjab,Ludhiana,13.788,94.5669,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Severe / Fatal,2,4
ACC0622,2024-09-28,07:29,Bihar,Patna,14.513,89.0499,State Highway,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC0623,2024-09-29,15:19,West Bengal,Kolkata,19.2178,86.0253,City Road,Clear,Daylight,Fatigue,SUV,Moderate,1,2
ACC0624,2024-09-30,17:43,West Bengal,Kolkata,22.5481,77.5171,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,1
ACC0625,2024-09-30,15:33,Chhattisgarh,Raipur,26.453,92.178,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,3
ACC0626,2024-09-30,17:52,Odisha,Bhubaneswar,19.1723,95.9192,Expressway,Clear,Daylight,Drunk Driving,Car / Sedan,Severe / Fatal,3,2
ACC0627,2024-09-30,10:39,Tripura,Agartala,21.906,92.1042,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC0628,2024-09-30,06:25,Maharashtra,Mumbai,30.2262,68.7446,National Highway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,2
ACC0629,2024-09-30,16:37,Odisha,Bhubaneswar,9.4711,86.8374,National Highway,Clear,Daylight,Mechanical Failure,SUV,Moderate,0,2
ACC0630,2024-10-01,09:06,Sikkim,Gangtok,15.7712,70.1574,Rural Road,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,2
ACC0631,2024-10-01,15:00,Himachal Pradesh,Shimla,29.2298,76.0418,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0632,2024-10-02,08:32,Haryana,Gurugram,34.54,70.3965,State Highway,Clear,Daylight,Overspeeding,SUV,Moderate,0,2
ACC0633,2024-10-03,04:42,Arunachal Pradesh,Itanagar,23.341,85.9082,City Road,Clear,Darkness,Overspeeding,Two-Wheeler,Moderate,0,1
ACC0634,2024-10-03,22:53,Sikkim,Gangtok,23.9377,88.2678,State Highway,Clear,Darkness,Overspeeding,Two-Wheeler,Minor,0,1
ACC0635,2024-10-04,06:53,Odisha,Bhubaneswar,11.5294,71.9629,City Road,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC0636,2024-10-05,21:23,Gujarat,Ahmedabad,21.4644,79.6394,City Road,Foggy,Darkness,Fatigue,Car / Sedan,Moderate,0,1
ACC0637,2024-10-05,20:35,Rajasthan,Jaipur,23.9524,81.7027,Expressway,Clear,Darkness,Drunk Driving,SUV,Severe / Fatal,2,3
ACC0638,2024-10-05,17:41,Telangana,Hyderabad,15.4801,79.218,National Highway,Clear,Daylight,Mechanical Failure,SUV,Moderate,1,3
ACC0639,2024-10-05,15:38,Arunachal Pradesh,Itanagar,16.2619,72.1492,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,3
ACC0640,2024-10-06,13:38,Uttar Pradesh,Lucknow,19.4167,80.64,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,2
ACC0641,2024-10-06,18:18,Kerala,Thiruvananthapuram,8.9861,90.1086,City Road,Clear,Twilight,Mechanical Failure,Two-Wheeler,Minor,0,1
ACC0642,2024-10-06,08:19,Telangana,Hyderabad,17.8047,70.7237,Expressway,Clear,Daylight,Drunk Driving,Car / Sedan,Minor,0,1
ACC0643,2024-10-06,11:43,Uttarakhand,Dehradun,14.5743,70.9851,City Road,Clear,Daylight,Mechanical Failure,Bus,Moderate,0,1
ACC0644,2024-10-06,14:06,Arunachal Pradesh,Itanagar,17.9629,78.811,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0645,2024-10-07,10:30,Telangana,Hyderabad,11.8971,95.5392,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC0646,2024-10-08,10:04,Tamil Nadu,Chennai,34.4034,87.7543,City Road,Rainy,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,3
ACC0647,2024-10-08,08:21,Goa,Panaji,25.7329,88.0421,City Road,Clear,Daylight,Drunk Driving,SUV,Minor,0,1
ACC0648,2024-10-08,13:17,Rajasthan,Jaipur,28.2298,79.0147,Rural Road,Clear,Daylight,Mechanical Failure,SUV,Minor,0,2
ACC0649,2024-10-08,17:40,Tripura,Agartala,31.4438,85.6193,Rural Road,Clear,Daylight,Fatigue,SUV,Minor,0,1
ACC0650,2024-10-09,07:20,Himachal Pradesh,Shimla,22.9545,68.9887,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,1,3
ACC0651,2024-10-09,19:55,Arunachal Pradesh,Itanagar,10.9381,86.8287,National Highway,Clear,Twilight,Drunk Driving,Car / Sedan,Moderate,0,4
ACC0652,2024-10-09,15:17,Himachal Pradesh,Shimla,24.0835,94.7287,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0653,2024-10-10,17:16,Mizoram,Aizawl,25.5358,86.1583,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC0654,2024-10-10,13:41,Uttar Pradesh,Lucknow,30.1668,93.6004,City Road,Clear,Daylight,Weather Conditions,SUV,Minor,0,1
ACC0655,2024-10-10,16:45,Jharkhand,Ranchi,21.0045,89.3332,Rural Road,Foggy,Daylight,Overspeeding,SUV,Minor,0,1
ACC0656,2024-10-10,00:57,Madhya Pradesh,Bhopal,12.1253,72.1359,State Highway,Cloudy,Darkness,Drunk Driving,Car / Sedan,Minor,0,1
ACC0657,2024-10-11,17:41,Nagaland,Kohima,16.6863,94.4199,Expressway,Clear,Daylight,Distracted Driving,SUV,Severe / Fatal,1,0
ACC0658,2024-10-11,01:19,Manipur,Imphal,19.002,70.5936,State Highway,Clear,Darkness,Overspeeding,SUV,Moderate,1,1
ACC0659,2024-10-11,18:12,Tripura,Agartala,27.2608,83.9181,State Highway,Clear,Twilight,Weather Conditions,Bus,Moderate,0,4
ACC0660,2024-10-11,22:09,Bihar,Patna,25.0667,72.7509,State Highway,Clear,Darkness,Distracted Driving,Car / Sedan,Moderate,0,2
ACC0661,2024-10-11,08:33,Manipur,Imphal,18.798,69.0336,City Road,Clear,Daylight,Fatigue,Truck / Commercial,Moderate,0,1
ACC0662,2024-10-12,07:48,Haryana,Gurugram,37.2062,80.728,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0663,2024-10-12,16:15,Tamil Nadu,Chennai,26.0886,77.1087,Rural Road,Foggy,Daylight,Overspeeding,SUV,Moderate,1,3
ACC0664,2024-10-12,07:57,Jharkhand,Ranchi,15.327,82.551,National Highway,Clear,Daylight,Drunk Driving,Bus,Moderate,1,2
ACC0665,2024-10-12,18:03,Rajasthan,Jaipur,11.372,85.1502,City Road,Clear,Twilight,Overspeeding,Car / Sedan,Moderate,1,4
ACC0666,2024-10-12,05:51,Odisha,Bhubaneswar,12.8635,69.9466,City Road,Clear,Twilight,Fatigue,Truck / Commercial,Moderate,0,4
ACC0667,2024-10-12,05:54,Rajasthan,Jaipur,15.582,72.2056,National Highway,Rainy,Twilight,Overspeeding,SUV,Severe / Fatal,3,2
ACC0668,2024-10-13,20:51,Andhra Pradesh,Visakhapatnam,13.0919,84.6213,National Highway,Clear,Darkness,Weather Conditions,Two-Wheeler,Moderate,1,1
ACC0669,2024-10-13,15:51,Jharkhand,Ranchi,13.8478,78.4803,National Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,0,4
ACC0670,2024-10-15,17:38,Himachal Pradesh,Shimla,16.7248,89.4814,Rural Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0671,2024-10-16,08:25,Odisha,Bhubaneswar,13.4625,87.2903,Expressway,Rainy,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,2
ACC0672,2024-10-16,15:42,Goa,Panaji,34.5856,92.7997,City Road,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,1,1
ACC0673,2024-10-16,14:20,Nagaland,Kohima,10.7428,88.436,National Highway,Foggy,Daylight,Drunk Driving,Two-Wheeler,Moderate,1,1
ACC0674,2024-10-17,14:43,Nagaland,Kohima,23.7157,80.953,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC0675,2024-10-17,15:08,Kerala,Thiruvananthapuram,20.3836,87.8795,National Highway,Clear,Daylight,Mechanical Failure,Car / Sedan,Moderate,0,4
ACC0676,2024-10-18,13:46,Kerala,Thiruvananthapuram,37.0855,76.5484,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0677,2024-10-18,10:01,Jharkhand,Ranchi,11.6715,77.4299,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC0678,2024-10-19,08:41,Kerala,Thiruvananthapuram,20.0174,91.1861,National Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,1,2
ACC0679,2024-10-19,16:31,Assam,Guwahati,36.7085,81.423,City Road,Foggy,Daylight,Overspeeding,Car / Sedan,Moderate,1,3
ACC0680,2024-10-20,07:18,West Bengal,Kolkata,33.6728,91.4538,National Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,1
ACC0681,2024-10-20,15:16,Maharashtra,Mumbai,32.2585,92.139,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC0682,2024-10-21,07:58,Uttarakhand,Dehradun,15.9308,93.1405,State Highway,Clear,Daylight,Overspeeding,Bus,Minor,0,2
ACC0683,2024-10-21,14:26,Andhra Pradesh,Visakhapatnam,13.3899,94.8241,Expressway,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,2
ACC0684,2024-10-21,16:25,Karnataka,Bengaluru,27.9244,80.9831,National Highway,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,1
ACC0685,2024-10-21,07:24,Madhya Pradesh,Bhopal,35.5378,77.7877,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,2
ACC0686,2024-10-22,02:47,Haryana,Gurugram,24.6575,85.2927,Rural Road,Clear,Darkness,Distracted Driving,Two-Wheeler,Moderate,1,4
ACC0687,2024-10-22,06:02,Jharkhand,Ranchi,25.0911,79.2784,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC0688,2024-10-22,14:37,Mizoram,Aizawl,16.5754,85.8306,City Road,Cloudy,Daylight,Overspeeding,Truck / Commercial,Minor,0,1
ACC0689,2024-10-23,17:45,Mizoram,Aizawl,30.8692,88.8092,Rural Road,Clear,Daylight,Weather Conditions,Bus,Moderate,0,4
ACC0690,2024-10-23,01:36,Haryana,Gurugram,13.8617,88.3195,National Highway,Rainy,Darkness,Overspeeding,SUV,Severe / Fatal,3,5
ACC0691,2024-10-25,16:52,Karnataka,Bengaluru,17.8514,79.3748,National Highway,Clear,Daylight,Mechanical Failure,Bus,Severe / Fatal,1,3
ACC0692,2024-10-25,09:12,Gujarat,Ahmedabad,20.8227,73.4555,City Road,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0693,2024-10-26,11:21,Odisha,Bhubaneswar,23.2222,80.9701,Rural Road,Clear,Daylight,Weather Conditions,Car / Sedan,Moderate,0,3
ACC0694,2024-10-27,19:46,Maharashtra,Mumbai,15.4784,72.7639,Rural Road,Clear,Twilight,Overspeeding,Car / Sedan,Moderate,0,1
ACC0695,2024-10-27,08:45,Chhattisgarh,Raipur,11.7532,94.0678,State Highway,Foggy,Daylight,Distracted Driving,Two-Wheeler,Severe / Fatal,1,0
ACC0696,2024-10-27,11:14,Punjab,Ludhiana,26.2301,78.5575,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC0697,2024-10-28,00:43,Uttar Pradesh,Lucknow,16.828,73.1021,National Highway,Clear,Darkness,Overspeeding,SUV,Severe / Fatal,3,2
ACC0698,2024-10-28,04:34,Tripura,Agartala,25.3722,69.4253,Rural Road,Foggy,Darkness,Overspeeding,Car / Sedan,Severe / Fatal,1,4
ACC0699,2024-10-29,07:40,Sikkim,Gangtok,12.9074,87.1059,Rural Road,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,1,2
ACC0700,2024-10-29,00:50,Punjab,Ludhiana,22.4493,86.8517,National Highway,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,1,4
ACC0701,2024-10-29,14:30,Nagaland,Kohima,23.9516,78.4072,National Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Severe / Fatal,1,1
ACC0702,2024-10-29,10:58,Uttarakhand,Dehradun,9.9132,70.7438,National Highway,Rainy,Daylight,Drunk Driving,Car / Sedan,Moderate,0,2
ACC0703,2024-10-29,13:42,Karnataka,Bengaluru,18.2288,80.3744,National Highway,Clear,Daylight,Weather Conditions,Car / Sedan,Moderate,0,2
ACC0704,2024-10-30,06:22,Gujarat,Ahmedabad,12.3249,77.5697,City Road,Clear,Daylight,Distracted Driving,Car / Sedan,Minor,0,1
ACC0705,2024-10-30,08:32,Uttarakhand,Dehradun,10.2505,87.9979,State Highway,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,4
ACC0706,2024-10-31,15:19,Maharashtra,Mumbai,37.3068,85.9647,National Highway,Cloudy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC0707,2024-11-01,20:54,Madhya Pradesh,Bhopal,17.8127,79.0909,State Highway,Clear,Darkness,Drunk Driving,SUV,Moderate,0,4
ACC0708,2024-11-01,02:10,West Bengal,Kolkata,32.0483,74.9099,Rural Road,Clear,Darkness,Overspeeding,Bus,Moderate,0,2
ACC0709,2024-11-01,18:53,Karnataka,Bengaluru,15.8355,96.859,Expressway,Clear,Twilight,Weather Conditions,Truck / Commercial,Moderate,0,2
ACC0710,2024-11-02,13:42,Punjab,Ludhiana,28.2999,81.639,State Highway,Cloudy,Daylight,Overspeeding,Bus,Moderate,0,1
ACC0711,2024-11-02,13:56,Uttar Pradesh,Lucknow,30.5987,88.3158,National Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,3,2
ACC0712,2024-11-02,12:35,Sikkim,Gangtok,25.7927,72.7058,Rural Road,Cloudy,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,4
ACC0713,2024-11-03,03:11,Tamil Nadu,Chennai,22.17,82.5393,City Road,Clear,Darkness,Overspeeding,Two-Wheeler,Minor,0,2
ACC0714,2024-11-03,04:18,Telangana,Hyderabad,20.4258,69.4848,National Highway,Clear,Darkness,Mechanical Failure,Two-Wheeler,Moderate,1,1
ACC0715,2024-11-04,14:06,Sikkim,Gangtok,18.587,83.1055,National Highway,Clear,Daylight,Mechanical Failure,Bus,Minor,0,2
ACC0716,2024-11-04,09:30,Punjab,Ludhiana,35.5423,96.1745,National Highway,Rainy,Daylight,Overspeeding,SUV,Moderate,0,2
ACC0717,2024-11-04,18:08,Mizoram,Aizawl,32.6541,79.6499,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,1,4
ACC0718,2024-11-04,10:47,Tamil Nadu,Chennai,36.5788,69.8114,Expressway,Clear,Daylight,Drunk Driving,Two-Wheeler,Severe / Fatal,2,3
ACC0719,2024-11-05,06:16,Manipur,Imphal,12.0295,69.5822,Rural Road,Rainy,Daylight,Distracted Driving,Two-Wheeler,Severe / Fatal,1,4
ACC0720,2024-11-05,16:46,Manipur,Imphal,29.7413,79.7576,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC0721,2024-11-05,08:51,Karnataka,Bengaluru,35.7995,73.2607,City Road,Clear,Daylight,Distracted Driving,SUV,Minor,0,1
ACC0722,2024-11-05,12:35,Uttar Pradesh,Lucknow,13.692,69.3655,State Highway,Clear,Daylight,Drunk Driving,Truck / Commercial,Moderate,0,2
ACC0723,2024-11-07,15:48,Bihar,Patna,10.3417,90.2521,City Road,Clear,Daylight,Overspeeding,Bus,Moderate,0,2
